42.547	42.596	42.618	42.739	43.366	44.030	44.855	45.499	46.738	48.102	48.918	49.848	50.862	51.827	53.139	54.477	55.667	56.612	57.760	59.074	60.088	61.799	62.920	64.160	65.752	66.696	68.498	69.682	71.119	72.327	73.982	75.157	76.718	78.822	79.312	80.974	82.237	83.626	85.914	87.069	88.896	89.992	91.404	93.097	93.878	95.875	97.207	98.522	100.334	101.600	103.083	104.082	105.245	106.471	108.517	109.648	110.464	111.339	112.678	114.165	115.844	117.063	118.180	118.254	120.177	121.055	121.473	122.121	123.006	124.119	123.426	124.566	125.601	126.947	126.485	126.205	127.692	127.825	127.615	127.987	126.684	126.009	126.173	126.061	125.090	125.172	125.012	125.281	124.603	124.260	122.991	123.165	122.568	121.745	120.850	120.676	119.329	118.472	118.119	116.491	115.844	115.020	113.395	113.208	111.748	109.797	108.113	107.754	105.532	104.059	103.304	101.193	100.130	98.279	97.382	95.456	93.943	92.938	91.145	89.827	88.276	86.986	85.240	83.115	81.883	80.620	79.245	77.634	75.484	74.448	72.980	71.958	70.185	68.774	67.620	66.024	65.302	63.505	62.344	61.052	59.345	58.474	56.665	55.379	54.058	52.934	51.820	50.489	49.296	48.258	47.337	45.907	45.113	44.364	43.283	42.810	42.193	41.120	41.074	40.925
42.500	42.998	42.812	43.195	43.954	44.459	44.974	46.109	46.837	48.043	48.995	49.838	51.106	52.139	53.908	54.699	56.061	57.096	57.846	59.320	60.329	61.980	63.386	64.692	66.155	67.130	68.668	69.727	71.796	73.025	74.334	76.268	77.422	79.744	79.818	81.258	82.845	84.123	86.284	87.460	89.420	90.693	92.139	94.204	94.722	96.661	97.667	98.997	100.641	102.368	103.816	104.514	106.137	107.576	109.324	110.947	110.844	113.257	114.129	115.720	116.764	118.161	119.465	120.092	121.725	121.992	122.732	123.998	124.617	125.334	125.448	126.207	127.049	127.555	127.760	127.476	128.514	128.376	128.621	129.172	127.048	127.457	127.412	126.683	126.882	126.871	125.451	125.421	126.433	125.647	125.270	125.133	123.465	122.778	122.793	121.202	119.978	119.721	119.370	117.626	117.291	115.294	113.834	113.182	112.424	110.636	109.344	107.993	107.036	104.463	104.073	101.948	101.248	99.353	98.907	96.738	94.229	93.853	92.189	90.973	89.373	87.933	86.202	83.467	82.616	81.565	79.612	78.443	76.598	75.595	73.944	72.670	71.071	69.564	68.341	66.807	65.643	63.733	62.700	61.859	59.839	58.727	57.104	55.777	54.756	53.286	52.078	50.462	49.677	48.318	47.132	46.298	45.231	44.472	43.369	43.012	42.170	41.488	41.219	41.447
42.782	43.078	43.312	43.466	44.723	45.016	45.450	46.520	47.509	48.609	49.412	50.300	51.296	52.599	54.184	55.022	56.271	57.364	58.398	59.758	60.872	62.256	63.819	65.213	66.831	67.881	69.230	70.663	72.720	73.929	75.259	77.152	78.597	80.366	81.049	82.358	84.329	85.153	87.244	88.167	90.469	91.434	93.338	95.111	96.151	97.385	98.493	99.162	101.363	103.286	105.012	105.771	107.462	109.127	110.307	111.388	112.404	114.411	115.700	116.223	117.236	118.240	120.280	121.085	122.224	122.880	123.263	125.352	125.806	126.576	127.110	128.409	128.790	129.452	129.017	128.700	130.343	129.434	129.931	130.016	128.577	128.786	128.739	127.343	128.156	127.973	127.451	127.453	127.654	126.801	126.989	125.851	124.826	124.248	123.685	122.515	121.996	120.206	120.058	119.553	118.837	116.572	115.811	113.943	112.917	111.797	110.648	108.881	107.946	106.563	105.164	103.686	101.848	100.112	99.474	97.368	96.069	94.883	92.764	91.530	89.851	88.076	86.467	84.682	83.546	82.407	80.592	78.965	77.649	76.115	74.517	73.092	71.821	69.865	68.742	67.396	66.290	64.040	63.316	61.932	60.360	59.348	57.365	56.459	55.241	53.932	52.529	51.253	49.845	48.664	47.984	46.882	45.818	44.813	43.772	43.039	42.699	41.700	41.630	41.885
43.321	43.569	43.644	43.976	45.225	45.317	45.595	47.206	47.861	48.929	50.005	50.665	51.954	52.789	54.350	55.571	56.606	57.449	58.625	60.144	61.538	63.033	64.419	65.938	67.219	68.601	69.965	71.308	73.240	74.140	75.769	77.691	78.889	80.371	81.537	83.203	84.882	86.301	87.977	89.257	91.196	92.416	94.049	95.081	96.424	98.655	99.858	101.618	103.088	104.015	106.092	107.034	109.023	110.433	111.277	112.519	114.416	115.559	116.845	117.830	118.583	119.144	121.800	122.600	123.310	124.529	125.771	126.909	127.475	128.270	129.182	129.452	130.326	130.370	130.528	129.786	131.334	130.783	130.784	130.936	130.026	129.263	129.301	129.561	130.036	128.871	128.955	127.825	128.711	127.894	127.325	127.239	126.290	125.433	124.151	123.747	123.295	121.277	121.759	121.029	118.873	117.842	117.187	115.678	114.531	113.488	112.487	110.245	108.866	106.708	106.286	104.423	103.708	101.831	99.611	98.960	97.292	95.619	93.315	92.696	90.172	88.739	87.372	85.794	84.810	83.192	81.887	80.113	78.525	76.935	74.992	73.682	72.399	70.749	69.785	67.645	65.865	64.587	63.183	62.022	60.966	59.826	58.006	56.768	55.866	54.080	53.213	51.419	50.079	49.259	48.420	47.435	46.254	45.476	44.225	43.684	43.012	42.199	42.172	41.886
43.551	43.834	43.999	44.085	44.876	45.305	45.866	47.241	48.234	49.176	50.271	51.504	52.083	53.309	54.653	55.783	57.203	58.229	59.354	60.501	61.814	63.210	64.606	66.354	67.658	69.015	70.713	71.808	73.420	74.597	75.878	78.094	79.695	81.383	81.842	83.829	85.594	86.965	88.475	90.026	92.372	93.301	94.445	95.983	97.266	98.988	100.397	102.159	104.116	105.244	106.779	107.527	109.438	111.461	112.755	114.290	115.129	115.908	118.594	120.769	120.071	120.538	121.899	123.462	124.820	125.557	126.713	127.040	128.451	129.749	129.724	130.674	131.110	130.997	132.024	131.956	132.081	131.994	131.607	132.032	131.796	131.547	131.183	131.450	131.265	130.891	130.126	129.857	129.890	129.244	128.398	129.027	126.609	126.220	125.165	124.597	124.296	123.402	122.595	121.514	120.137	118.836	117.580	117.299	115.699	114.413	112.963	111.272	110.118	108.335	106.957	105.017	104.218	101.815	100.825	99.651	97.661	96.333	94.262	93.251	91.333	89.742	88.211	86.938	85.458	83.891	82.169	80.724	79.292	77.522	75.712	74.611	73.275	71.402	70.332	68.125	67.068	65.409	63.700	63.193	61.382	60.188	58.733	57.480	56.072	54.771	53.577	51.971	50.831	49.859	48.879	47.509	46.509	45.677	44.919	44.061	43.343	42.534	42.238	42.275
44.115	44.243	44.479	44.653	45.316	45.908	46.243	47.640	48.567	49.745	50.617	51.420	52.472	53.717	55.177	56.030	57.441	58.647	60.254	61.504	62.526	63.984	64.926	66.881	68.436	70.384	71.699	72.481	74.295	75.985	76.890	78.824	79.924	81.408	83.010	84.761	86.058	87.292	88.841	90.355	93.107	94.130	94.245	96.549	98.431	100.400	101.051	102.863	104.555	105.561	107.350	108.930	110.272	112.890	113.778	115.404	116.415	117.192	119.825	120.292	120.956	121.941	123.659	124.781	126.030	126.652	127.713	127.811	129.775	130.254	131.000	131.765	131.934	132.091	133.138	134.091	133.946	133.723	133.689	134.182	133.936	132.968	131.594	131.625	131.939	131.872	132.028	131.840	131.235	129.861	129.633	129.434	127.849	127.468	126.438	126.725	125.196	124.653	123.720	122.331	120.779	119.459	118.739	117.764	116.809	115.628	113.994	112.498	111.402	109.770	108.011	106.123	105.126	103.210	102.099	100.067	98.405	97.270	94.945	94.068	92.405	90.632	89.244	87.567	86.092	84.650	82.785	81.178	79.376	78.059	76.314	75.277	73.434	71.960	70.939	68.923	67.809	66.016	65.039	63.555	61.809	60.550	58.763	57.324	56.401	55.128	53.732	52.454	51.117	50.282	49.806	47.817	47.201	46.018	44.735	44.230	43.618	42.875	42.769	42.698
44.384	44.674	44.715	44.853	45.582	45.966	46.710	47.663	49.051	49.737	51.064	51.846	52.715	53.652	55.577	56.687	57.514	58.669	60.111	62.309	63.316	64.713	65.610	67.475	69.217	70.110	72.331	73.021	74.598	76.135	78.304	79.800	80.909	82.494	83.377	84.985	86.712	88.708	89.659	91.291	93.496	94.704	95.678	97.383	99.074	100.959	102.532	103.597	106.111	107.409	108.636	110.440	111.482	112.821	114.287	115.922	116.902	118.481	120.603	120.953	122.076	124.041	124.083	125.662	126.376	128.346	128.729	129.502	130.040	131.287	131.566	132.284	133.536	134.082	134.062	134.929	135.370	134.025	134.309	134.455	134.457	133.914	132.734	133.348	133.024	133.089	133.441	132.249	131.730	131.371	130.253	130.125	129.288	128.734	127.894	127.355	125.691	127.494	124.514	123.183	121.561	121.126	120.140	119.166	117.409	116.995	114.518	112.945	112.295	110.139	108.971	107.378	106.475	104.401	103.058	100.932	99.125	97.924	95.743	94.767	93.264	91.761	89.731	87.714	86.183	85.290	83.793	81.759	79.881	78.594	77.108	76.241	74.344	72.414	71.170	69.669	68.710	66.906	65.446	63.832	62.287	61.385	59.008	57.939	56.891	55.714	54.396	52.915	51.399	50.487	49.671	48.150	47.316	46.360	45.340	44.840	44.371	43.382	43.145	43.126
44.361	44.653	45.012	44.973	46.007	46.529	47.060	47.828	48.996	50.303	51.035	52.142	53.002	53.860	55.610	57.072	58.143	59.119	60.392	62.483	63.560	65.168	66.376	67.542	69.313	70.502	72.084	73.649	75.796	77.152	78.603	80.672	81.627	83.339	84.115	85.623	87.107	88.893	90.622	91.298	93.630	95.088	96.647	98.728	99.760	102.365	103.511	104.517	106.496	108.205	109.638	110.359	112.346	113.368	115.551	116.814	117.865	119.169	121.344	122.380	123.920	125.401	125.987	126.152	128.281	129.190	129.097	130.584	131.351	132.536	132.812	132.950	134.629	134.698	135.245	135.586	135.607	135.720	135.580	135.348	134.885	135.134	135.166	134.699	134.239	133.725	134.869	133.274	133.148	133.312	131.556	131.193	130.945	130.728	129.061	127.816	127.140	126.740	125.280	124.101	123.054	122.203	121.549	120.496	118.851	117.004	115.368	114.326	112.711	111.035	109.907	108.645	107.638	105.705	103.632	102.476	100.563	99.411	96.808	95.640	93.510	92.296	90.948	88.529	87.815	86.321	84.527	82.491	80.696	79.350	77.956	76.667	75.399	73.231	71.997	70.003	69.411	67.768	66.288	65.017	63.022	61.717	59.818	58.698	57.891	56.402	55.106	53.209	51.756	51.075	49.870	48.913	47.536	46.658	46.813	45.136	44.466	43.653	43.633	43.422
44.388	44.800	45.243	45.396	46.002	46.595	47.252	47.956	49.133	50.555	51.408	52.445	53.485	54.286	55.815	57.246	58.764	59.819	60.819	62.833	63.971	65.717	66.713	68.172	69.345	70.529	72.240	73.619	75.576	77.712	79.096	81.006	82.485	83.591	84.661	86.672	88.289	89.380	91.968	92.157	95.223	96.325	97.957	99.660	100.494	102.787	104.469	106.569	107.326	108.638	111.447	111.595	112.976	115.490	116.438	117.962	118.569	119.865	121.762	123.405	124.978	126.061	127.638	127.552	129.410	129.731	130.915	131.422	133.559	133.019	134.553	135.124	135.459	135.041	136.790	136.741	137.105	137.871	136.861	136.469	135.680	135.617	135.448	135.093	135.794	135.126	135.357	134.433	133.742	133.168	132.986	133.157	131.810	132.038	130.314	128.783	128.193	127.331	126.800	125.588	124.440	122.992	122.349	121.255	119.392	118.863	116.370	115.469	114.368	112.146	110.890	109.714	108.185	105.658	104.274	103.178	101.751	99.795	97.441	96.857	95.018	93.166	91.653	89.559	88.579	86.630	85.045	82.937	81.041	80.055	77.955	76.763	75.576	73.670	72.170	70.797	69.449	68.197	66.633	65.247	63.162	62.043	60.250	59.385	58.341	56.842	55.551	53.587	52.788	51.806	51.316	49.316	47.912	47.329	45.994	45.337	44.661	43.735	43.814	43.782
44.991	45.155	45.511	45.704	46.476	46.869	47.401	48.382	49.575	51.055	51.876	52.843	53.777	55.043	56.434	57.530	58.971	60.224	61.543	63.109	64.519	66.179	67.588	68.859	70.276	71.405	72.794	74.762	76.200	77.468	79.502	81.694	82.917	84.451	85.323	87.093	88.946	90.117	92.143	93.103	95.696	97.519	98.888	100.212	101.320	103.242	104.678	107.214	109.107	109.591	112.037	112.754	113.923	115.400	116.182	119.319	120.279	121.319	122.026	123.382	124.995	126.361	127.843	128.651	129.827	131.361	132.694	133.101	134.797	134.495	135.962	136.474	136.831	136.489	136.614	136.698	138.504	134.983	136.247	137.576	136.562	136.553	136.503	136.125	136.349	135.974	136.423	135.185	134.121	134.212	133.650	134.743	132.680	132.756	130.716	130.261	129.629	128.507	128.416	127.381	125.514	124.973	123.344	122.320	120.539	119.717	117.312	116.710	114.887	113.100	112.278	110.321	108.667	107.131	105.350	103.589	102.406	100.367	98.798	97.520	96.023	93.381	92.378	90.719	89.369	87.203	85.027	83.959	82.127	80.549	78.569	77.253	75.792	74.205	73.457	70.973	69.768	68.189	66.595	65.189	63.829	62.389	60.968	59.697	58.152	57.238	55.819	53.960	52.889	52.077	51.042	49.879	48.534	47.486	46.102	45.450	44.921	44.151	44.194	43.902
45.092	45.595	45.721	45.929	46.707	47.206	47.878	48.902	50.086	51.280	52.180	52.940	55.378	55.342	57.040	57.974	59.915	60.714	62.130	63.644	64.783	66.633	68.045	69.937	71.195	71.965	73.479	75.025	77.024	78.761	80.129	82.168	83.279	84.825	86.251	87.802	89.097	90.746	92.393	94.374	95.696	97.690	99.520	100.683	102.342	104.399	105.874	107.324	109.001	110.329	112.643	113.706	115.086	115.546	117.163	119.233	121.229	123.379	123.761	125.314	125.916	127.688	129.287	129.733	131.549	131.602	133.580	134.698	135.384	136.119	135.492	137.510	137.939	138.586	138.565	138.746	139.399	137.113	139.751	140.250	138.738	138.750	137.951	135.051	136.609	137.148	136.485	136.618	136.568	135.368	134.743	135.560	134.229	132.699	131.493	130.844	130.187	129.028	128.341	127.440	126.880	126.120	124.054	123.929	121.411	119.823	118.632	117.159	114.970	114.069	112.579	111.695	109.162	107.964	106.566	104.641	103.107	101.615	99.789	98.698	96.702	94.356	93.028	91.277	90.005	88.219	86.201	84.442	83.049	81.718	80.059	78.759	76.928	75.012	73.478	71.378	70.286	68.844	67.017	65.731	63.865	62.970	61.097	59.185	58.495	57.145	56.082	54.095	53.235	52.315	51.387	50.035	48.834	48.046	46.534	45.861	45.229	44.471	44.130	44.111
